Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
09:24:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.515804E+04,2.219886E+00,3.361117E+04,3.531913E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.870251E+00,1.294031E+05,1.341374E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.043436E+01,1.038876E+06,1.072741E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.871726E+00,1.014893E+05,1.048814E+05,3.747560E-01,2.120127E+04,2.162998E+01,2.923323E+05,2.903598E+05,3.747560E-01,4.273920E+03,2.319360E+01,3.315708E+05,3.351575E+05,1.731217E-02,9.794109E+02,4.406734E-01,5.534706E+03,5.340710E+03,1.731217E-02,1.974374E+02,6.424451E-01,9.195759E+03,9.282291E+03,3.789615E-01,1.434459E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.974374E+03,5.264585E+00,7.540746E+04,7.605877E+04,5.872046E-02,1.894819E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.974374E+02,5.228578E-01,7.489369E+03,7.553835E+03
09:25:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.509485E+04,2.220106E+00,3.367743E+04,3.538865E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.875504E+00,1.296101E+05,1.343496E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.049600E+01,1.041074E+06,1.075015E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.883513E+00,1.017876E+05,1.051932E+05,3.747560E-01,2.120127E+04,2.162999E+01,2.923324E+05,2.903599E+05,3.747560E-01,4.256102E+03,2.319360E+01,3.315888E+05,3.351757E+05,1.731217E-02,9.794109E+02,4.406775E-01,5.534765E+03,5.340770E+03,1.731217E-02,1.966143E+02,6.425011E-01,9.197381E+03,9.283934E+03,3.789341E-01,1.434398E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.966143E+03,5.265220E+00,7.542475E+04,7.607629E+04,5.871976E-02,1.894804E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.966143E+02,5.230270E-01,7.492606E+03,7.557114E+03
09:26:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.503165E+04,2.220326E+00,3.374371E+04,3.545814E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.880742E+00,1.298169E+05,1.345616E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.055744E+01,1.043268E+06,1.077286E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.895287E+00,1.020857E+05,1.055046E+05,3.747560E-01,2.120127E+04,2.163000E+01,2.923325E+05,2.903601E+05,3.747560E-01,4.238283E+03,2.319361E+01,3.316067E+05,3.351939E+05,1.731217E-02,9.794109E+02,4.406816E-01,5.534823E+03,5.340829E+03,1.731217E-02,1.957911E+02,6.425573E-01,9.199006E+03,9.285580E+03,3.789070E-01,1.434338E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.957911E+03,5.265857E+00,7.544208E+04,7.609384E+04,5.871907E-02,1.894789E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.957911E+02,5.231966E-01,7.495849E+03,7.560400E+03
09:27:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.496846E+04,2.220547E+00,3.380998E+04,3.552761E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.885963E+00,1.300235E+05,1.347733E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.061866E+01,1.045460E+06,1.079553E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.907050E+00,1.023836E+05,1.058158E+05,3.747560E-01,2.120127E+04,2.163001E+01,2.923327E+05,2.903602E+05,3.747560E-01,4.220465E+03,2.319362E+01,3.316247E+05,3.352121E+05,1.731217E-02,9.794109E+02,4.406857E-01,5.534881E+03,5.340888E+03,1.731217E-02,1.949680E+02,6.426136E-01,9.200633E+03,9.287228E+03,3.788801E-01,1.434279E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.949680E+03,5.266496E+00,7.545943E+04,7.611141E+04,5.871839E-02,1.894773E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.949680E+02,5.233666E-01,7.499097E+03,7.563690E+03
09:28:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.490526E+04,2.220768E+00,3.387626E+04,3.559705E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.891170E+00,1.302299E+05,1.349847E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.067968E+01,1.047649E+06,1.081817E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.918800E+00,1.026814E+05,1.061267E+05,3.747560E-01,2.120127E+04,2.163002E+01,2.923328E+05,2.903603E+05,3.747560E-01,4.202647E+03,2.319363E+01,3.316426E+05,3.352302E+05,1.731217E-02,9.794109E+02,4.406897E-01,5.534939E+03,5.340946E+03,1.731217E-02,1.941449E+02,6.426700E-01,9.202261E+03,9.288877E+03,3.788534E-01,1.434220E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.941449E+03,5.267136E+00,7.547679E+04,7.612900E+04,5.871771E-02,1.894758E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.941449E+02,5.235368E-01,7.502350E+03,7.566984E+03
09:29:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.484207E+04,2.220989E+00,3.394255E+04,3.566646E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.896363E+00,1.304361E+05,1.351960E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.074050E+01,1.049835E+06,1.084077E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.930537E+00,1.029790E+05,1.064373E+05,3.747560E-01,2.120127E+04,2.163003E+01,2.923329E+05,2.903605E+05,3.747560E-01,4.184828E+03,2.319364E+01,3.316606E+05,3.352484E+05,1.731217E-02,9.794109E+02,4.406937E-01,5.534996E+03,5.341004E+03,1.731217E-02,1.933217E+02,6.427265E-01,9.203889E+03,9.290527E+03,3.788270E-01,1.434161E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.933217E+03,5.267777E+00,7.549417E+04,7.614660E+04,5.871704E-02,1.894744E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.933217E+02,5.237073E-01,7.505605E+03,7.570282E+03
09:30:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.477887E+04,2.221210E+00,3.400883E+04,3.573585E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.901542E+00,1.306420E+05,1.354070E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.080113E+01,1.052018E+06,1.086334E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.942261E+00,1.032764E+05,1.067476E+05,3.747560E-01,2.120127E+04,2.163004E+01,2.923331E+05,2.903606E+05,3.747560E-01,4.167010E+03,2.319365E+01,3.316786E+05,3.352667E+05,1.731217E-02,9.794109E+02,4.406977E-01,5.535053E+03,5.341062E+03,1.731217E-02,1.924986E+02,6.427830E-01,9.205518E+03,9.292177E+03,3.788008E-01,1.434103E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.924986E+03,5.268418E+00,7.551155E+04,7.616421E+04,5.871637E-02,1.894729E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.924986E+02,5.238780E-01,7.508864E+03,7.573583E+03
09:31:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.471568E+04,2.221432E+00,3.407512E+04,3.580521E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.906706E+00,1.308478E+05,1.356178E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.086156E+01,1.054198E+06,1.088587E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.953972E+00,1.035736E+05,1.070577E+05,3.747560E-01,2.120127E+04,2.163005E+01,2.923332E+05,2.903607E+05,3.747560E-01,4.149192E+03,2.319367E+01,3.316965E+05,3.352849E+05,1.731217E-02,9.794109E+02,4.407016E-01,5.535109E+03,5.341119E+03,1.731217E-02,1.916755E+02,6.428394E-01,9.207146E+03,9.293826E+03,3.787748E-01,1.434046E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.916755E+03,5.269060E+00,7.552894E+04,7.618182E+04,5.871571E-02,1.894714E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.916755E+02,5.240489E-01,7.512125E+03,7.576886E+03
09:32:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.465248E+04,2.221653E+00,3.414141E+04,3.587454E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.911854E+00,1.310534E+05,1.358283E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.092176E+01,1.056376E+06,1.090837E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.965669E+00,1.038706E+05,1.073675E+05,3.747560E-01,2.120127E+04,2.163006E+01,2.923333E+05,2.903609E+05,3.747560E-01,4.131373E+03,2.319368E+01,3.317145E+05,3.353031E+05,1.731217E-02,9.794109E+02,4.407056E-01,5.535165E+03,5.341175E+03,1.731217E-02,1.908523E+02,6.428958E-01,9.208774E+03,9.295475E+03,3.787490E-01,1.433989E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.908523E+03,5.269701E+00,7.554632E+04,7.619942E+04,5.871506E-02,1.894700E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.908523E+02,5.242199E-01,7.515389E+03,7.580192E+03
09:33:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.458929E+04,2.221875E+00,3.420770E+04,3.594385E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.916984E+00,1.312587E+05,1.360386E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.098174E+01,1.058550E+06,1.093084E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.977353E+00,1.041675E+05,1.076770E+05,3.747560E-01,2.120127E+04,2.163006E+01,2.923334E+05,2.903610E+05,3.747560E-01,4.113555E+03,2.319369E+01,3.317325E+05,3.353213E+05,1.731217E-02,9.794109E+02,4.407094E-01,5.535220E+03,5.341232E+03,1.731217E-02,1.900292E+02,6.429521E-01,9.210400E+03,9.297122E+03,3.787235E-01,1.433932E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.900292E+03,5.270342E+00,7.556370E+04,7.621703E+04,5.871441E-02,1.894685E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.900292E+02,5.243910E-01,7.518654E+03,7.583499E+03
09:34:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.452609E+04,2.222097E+00,3.427400E+04,3.601314E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.922099E+00,1.314638E+05,1.362486E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.104150E+01,1.060721E+06,1.095327E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,6.989023E+00,1.044641E+05,1.079862E+05,3.747560E-01,2.120127E+04,2.163007E+01,2.923336E+05,2.903611E+05,3.747560E-01,4.095737E+03,2.319370E+01,3.317505E+05,3.353396E+05,1.731217E-02,9.794109E+02,4.407133E-01,5.535275E+03,5.341288E+03,1.731217E-02,1.892061E+02,6.430083E-01,9.212026E+03,9.298769E+03,3.786981E-01,1.433876E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.892061E+03,5.270983E+00,7.558107E+04,7.623462E+04,5.871376E-02,1.894671E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.892061E+02,5.245623E-01,7.521920E+03,7.586808E+03
09:35:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.446290E+04,2.222319E+00,3.434029E+04,3.608240E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.927197E+00,1.316686E+05,1.364583E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.110105E+01,1.062889E+06,1.097566E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.000677E+00,1.047605E+05,1.082951E+05,3.747560E-01,2.120127E+04,2.163008E+01,2.923337E+05,2.903612E+05,3.747560E-01,4.077918E+03,2.319372E+01,3.317685E+05,3.353578E+05,1.731217E-02,9.794109E+02,4.407171E-01,5.535330E+03,5.341343E+03,1.731217E-02,1.883829E+02,6.430644E-01,9.213650E+03,9.300414E+03,3.786730E-01,1.433821E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.883829E+03,5.271623E+00,7.559843E+04,7.625221E+04,5.871312E-02,1.894657E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.883829E+02,5.247336E-01,7.525188E+03,7.590118E+03
09:36:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.439970E+04,2.222541E+00,3.440660E+04,3.615164E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.932279E+00,1.318733E+05,1.366678E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.116038E+01,1.065055E+06,1.099801E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.012315E+00,1.050567E+05,1.086037E+05,3.747560E-01,2.120127E+04,2.163009E+01,2.923338E+05,2.903614E+05,3.747560E-01,4.060100E+03,2.319373E+01,3.317866E+05,3.353760E+05,1.731217E-02,9.794109E+02,4.407210E-01,5.535385E+03,5.341398E+03,1.731217E-02,1.875598E+02,6.431204E-01,9.215272E+03,9.302057E+03,3.786481E-01,1.433766E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.875598E+03,5.272262E+00,7.561578E+04,7.626979E+04,5.871249E-02,1.894643E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.875598E+02,5.249050E-01,7.528457E+03,7.593429E+03
09:37:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.433651E+04,2.222764E+00,3.447290E+04,3.622085E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.937345E+00,1.320777E+05,1.368771E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.121948E+01,1.067217E+06,1.102033E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.023937E+00,1.053527E+05,1.089120E+05,3.747560E-01,2.120127E+04,2.163010E+01,2.923340E+05,2.903615E+05,3.747560E-01,4.042282E+03,2.319374E+01,3.318046E+05,3.353943E+05,1.731217E-02,9.794109E+02,4.407247E-01,5.535439E+03,5.341453E+03,1.731217E-02,1.867367E+02,6.431763E-01,9.216893E+03,9.303699E+03,3.786234E-01,1.433711E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.867367E+03,5.272901E+00,7.563313E+04,7.628735E+04,5.871187E-02,1.894629E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.867367E+02,5.250764E-01,7.531726E+03,7.596740E+03
09:38:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.427331E+04,2.222987E+00,3.453920E+04,3.629002E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.942392E+00,1.322818E+05,1.370860E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.127835E+01,1.069375E+06,1.104261E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.035543E+00,1.056485E+05,1.092199E+05,3.747560E-01,2.120127E+04,2.163011E+01,2.923341E+05,2.903616E+05,3.747560E-01,4.024463E+03,2.319376E+01,3.318226E+05,3.354126E+05,1.731217E-02,9.794109E+02,4.407285E-01,5.535492E+03,5.341507E+03,1.731217E-02,1.859135E+02,6.432321E-01,9.218512E+03,9.305338E+03,3.785989E-01,1.433657E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.859135E+03,5.273538E+00,7.565046E+04,7.630490E+04,5.871124E-02,1.894616E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.859135E+02,5.252479E-01,7.534996E+03,7.600052E+03
09:39:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.421012E+04,2.223209E+00,3.460551E+04,3.635919E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.947415E+00,1.324856E+05,1.372946E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.133696E+01,1.071531E+06,1.106485E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.047132E+00,1.059440E+05,1.095276E+05,3.747560E-01,2.120127E+04,2.163012E+01,2.923342E+05,2.903618E+05,3.747560E-01,4.006645E+03,2.319377E+01,3.318406E+05,3.354308E+05,1.731217E-02,9.794109E+02,4.407322E-01,5.535545E+03,5.341561E+03,1.731217E-02,1.850904E+02,6.432877E-01,9.220129E+03,9.306976E+03,3.785746E-01,1.433603E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.850904E+03,5.274175E+00,7.566777E+04,7.632244E+04,5.871063E-02,1.894602E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.850904E+02,5.254194E-01,7.538266E+03,7.603365E+03
09:40:00,1.329123E+00,7.519322E+04,1.329123E+00,0.000000E+00,0.000000E+00,1.329123E+00,1.414692E+04,2.223432E+00,3.467182E+04,3.642833E+04,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,8.952420E+00,1.326892E+05,1.375029E+05,1.686567E+01,4.931756E+05,1.686567E+01,0.000000E+00,0.000000E+00,1.686567E+01,0.000000E+00,7.139534E+01,1.073682E+06,1.108705E+06,1.686567E+00,4.931756E+04,1.686567E+00,0.000000E+00,0.000000E+00,1.686567E+00,0.000000E+00,7.058703E+00,1.062393E+05,1.098349E+05,3.747560E-01,2.120127E+04,2.163013E+01,2.923343E+05,2.903619E+05,3.747560E-01,3.988826E+03,2.319379E+01,3.318587E+05,3.354491E+05,1.731217E-02,9.794109E+02,4.407359E-01,5.535598E+03,5.341614E+03,1.731217E-02,1.842673E+02,6.433432E-01,9.221744E+03,9.308612E+03,3.785505E-01,1.433550E+04,1.731217E-01,0.000000E+00,0.000000E+00,1.731217E-01,1.842673E+03,5.274810E+00,7.568507E+04,7.633997E+04,5.871002E-02,1.894588E+03,1.731217E-02,0.000000E+00,0.000000E+00,1.731217E-02,1.842673E+02,5.255909E-01,7.541537E+03,7.606678E+03
